num,sgId,sgTypecode,huboid,sggName,sdName,wiwName,giho,gihoSangse,jdName,name,hanjaName,gender,birthday,age,addr,jobId,job,eduId,edu,career1,career2,dugsu,dugyul
2,20190403,2,100134532,창원시성산구,경상남도,창원시성산구,5,,정의당,여영국,余永國,남,19641226,54,,75,정당인,68,창원대학교 산업비즈니스학과 졸업,(현)노회찬재단 이사,(전)경상남도의회 의원,42663,45.75
1,20200415,2,100136749,종로구,서울특별시,종로구,1,,더불어민주당,이낙연,李洛淵,남,19521220,67,서울특별시 종로구 송월길,75,정당인,68,서울대학교 법과대학 법학과 졸업,(현)민주당 코로나19국난극복위원장,(전)제45대 국무총리,54902,58.38
2,20200415,2,100137489,중구성동구을,서울특별시,중구,1,,더불어민주당,박성준,朴省俊,남,19690423,50,서울특별시 중구 청파로,75,정당인,68,성균관대학교 정치외교학과 정치학 박사,(전) JTBC 아나운서,(현)더불어민주당 중앙당 부대변인,64071,51.96
3,20200415,2,100134818,용산구,서울특별시,용산구,2,,미래통합당,권영세,權寧世,남,19590224,61,서울특별시 용산구 이태원로27길,85,변호사,221,하버드대학교 케네디스쿨 졸업 (행정학석사 2000.7~2001.6),(전) 주중국대한민국 대사,(전) 제16ㆍ17ㆍ18대 국회의원,63891,47.8
4,20200415,2,100137167,중구성동구갑,서울특별시,성동구,1,,더불어민주당,홍익표,洪翼杓,남,19671120,52,서울특별시 성동구 행당로,75,정치인,221,한양대학교 대학원 정치외교학과 졸업(정치학박사),(현)국회의원(제19대.20대),(전)더불어민주당 수석대변인,70387,54.25
5,20200415,2,100137525,광진구갑,서울특별시,광진구,1,,더불어민주당,전혜숙,全惠淑,여,19550505,64,서울특별시 광진구 광나루로,72,국회의원,221,성균관대학교 임상약학대학원 약학석사(사회약학),(현) 제20대 광진구갑 국회의원,(현) 국회 행정안전위원회 위원장,56608,53.68
6,20200415,2,100137348,광진구을,서울특별시,광진구,1,,더불어민주당,고민정,高旼廷,여,19790823,40,서울특별시 광진구 광나루로56길,75,정당인,68,경희대학교 외국어학부 동아시아어학과(중국어 전공) 졸업,(전) 문재인 정부 청와대 대변인,(전) KBS 아나운서,54210,50.37
7,20200415,2,100137155,동대문구갑,서울특별시,동대문구,1,,더불어민주당,안규백,安圭伯,남,19610429,58,서울특별시 동대문구 한천로63길,72,국회의원,69,성균관대학교 무역대학원 무역학과 석사과정 수료,(현)제20대 동대문구갑 국회의원,(현)국회 국방위원장,51551,52.72
8,20200415,2,100136804,동대문구을,서울특별시,동대문구,1,,더불어민주당,장경태,張耿態,남,19831012,36,서울특별시 동대문구 전농로27길,75,정당인,69,성균관대학교 국정전문대학원 행정학과 수료(박사학위과정),(현)문재인 대통령직속 국가균형발전위원회 국민소통특별위원,(현)더불어민주당 도시교통특별위원장,55230,54.54
9,20200415,2,100135715,중랑구갑,서울특별시,중랑구,1,,더불어민주당,서영교,徐瑛敎,여,19641111,55,서울특별시 중랑구 면목로37길,72,국회의원,68,이화여자대학교대학원 동아시아학연구 비교정치경제전공 박사학위과정수료,(전)더불어민주당 원내수석부대표,(현)제20대 국회의원,55185,57.76
10,20200415,2,100137170,중랑구을,서울특별시,중랑구,1,,더불어민주당,박홍근,朴洪根,남,19691008,50,서울특별시 중랑구 봉화산로,72,제20대 국회의원,221,경희대학교 행정대학원 환경행정학과 졸업(행정학석사),"(현) 국회의원(제19대, 20대)",(전) 더불어민주당 원내수석부대표,74131,59.28
11,20200415,2,100135069,성북구갑,서울특별시,성북구,1,,더불어민주당,김영배,金永培,남,19670308,53,서울특별시 성북구 고려대로2길,75,정당인,68,고려대학교 정치외교학과 졸업,"(전) 민선5기, 6기 성북구청장",(전) 문재인대통령 청와대비서관(정책조정/민정),82954,60.9
12,20200415,2,100136215,성북구을,서울특별시,성북구,1,,더불어민주당,기동민,奇東旻,남,19660223,54,서울특별시 성북구 숭인로,72,국회의원,221,성균관대학교 언론정보대학원 언론학 석사,(현)더불어민주당 서울 성북을 국회의원,(전)서울시 정무부시장,70740,59.35
13,20200415,2,100135984,강북구갑,서울특별시,강북구,1,,더불어민주당,천준호,千俊鎬,남,19710215,49,서울특별시 강북구 삼각산로,75,정당인,221,경희대학교 행정대학원 자치행정학과 졸업(행정학석사),(현)더불어민주당 강북갑 지역위원장,(전)박원순 서울시장 비서실장,49490,57.75
14,20200415,2,100136273,강북구을,서울특별시,강북구,1,,더불어민주당,박용진,朴用鎭,남,19710417,48,서울특별시 강북구 솔샘로,72,국회의원,68,성균관대학교 사회학과 졸업,(현)제20대 국회의원,(전)민주당 대변인,57013,64.45
15,20200415,2,100137172,도봉구갑,서울특별시,도봉구,1,,더불어민주당,인재근,印在謹,여,19531111,66,서울특별시 도봉구 해등로3길,72,국회의원,68,이화여자대학교 사회학과 졸업,(현)도봉구갑 국회의원,(현)김근태재단 이사장,50653,54.02
16,20200415,2,100135075,도봉구을,서울특별시,도봉구,1,,더불어민주당,오기형,吳奇炯,남,19661125,53,서울특별시 도봉구 도봉로150길,75,정당인,68,서울대학교 법과대학 공법학과 졸업,(현)더불어민주당 일본경제침략대책특별위원회 위원,(현)더불어민주당 서울 도봉을 지역위원회 위원장,51756,53.01
17,20200415,2,100136437,노원구갑,서울특별시,노원구,1,,더불어민주당,고용진,高榕禛,남,19640806,55,서울특별시 노원구 노원로,72,국회의원,221,서울대학교 언론정보학과 대학원 졸업(문학석사),(전) 노무현대통령 비서실 행정관,(현) 노원갑 국회의원,53911,56.78
18,20200415,2,100136941,노원구을,서울특별시,노원구,1,,더불어민주당,우원식,禹元植,남,19570918,62,서울특별시 노원구 공릉로70길,72,국회의원,221,연세대학교 공학대학원 환경공학전공 졸업 (공학석사),(전) 더불어민주당 원내대표,(현) (사)홍범도장군기념사업회 이사장,71708,62.67
19,20200415,2,100137043,노원구병,서울특별시,노원구,1,,더불어민주당,김성환,金星煥,남,19651015,54,서울특별시 노원구 노원로,72,국회의원,221,연세대학교 행정대학원 도시및지방행정전공 졸업(행정학 석사),(현)20대 국회의원,"(전)민선5기,6기 노원구청장",55556,53.15
20,20200415,2,100137581,은평구갑,서울특별시,은평구,1,,더불어민주당,박주민,朴柱民,남,19731121,46,서울특별시 은평구 통일로,72,국회의원,68,서울대학교 법과대학 사법학과 졸업,(현)더불어민주당 최고위원,(현)은평갑 국회의원,86351,64.29
21,20200415,2,100136909,은평구을,서울특별시,은평구,1,,더불어민주당,강병원,姜炳遠,남,19710709,48,서울특별시 은평구 연서로,72,더불어민주당 서울은평구을 국회의원,68,서울대학교 농업생명과학대학 농경제학과 졸업(경제학사),(현)더불어민주당 서울은평구을 국회의원,(전)서울대학교 총학생회장,78897,57.41
22,20200415,2,100137164,서대문구갑,서울특별시,서대문구,1,,더불어민주당,우상호,禹相虎,남,19621212,57,서울특별시 서대문구 통일로26길,72,국회의원,221,연세대학교 행정대학원 졸업(행정학 석사),(전)더불어민주당 원내대표,(현)20대 국회의원,47980,53.24
23,20200415,2,100136738,서대문구을,서울특별시,서대문구,1,,더불어민주당,김영호,金映豪,남,19670913,52,서울특별시 서대문구 가재울미래로,72,국회의원,68,"북경대학교 국제학과 졸업(국제학 학사, 1993.09.~1997.07.)",(현)더불어민주당 서대문구을 국회의원,(현)더불어민주당 원내부대표,58328,61.33
24,20200415,2,100137015,마포구갑,서울특별시,마포구,1,,더불어민주당,노웅래,盧雄來,남,19570803,62,서울특별시 마포구 삼개로,72,국회의원,221,동국대학교 언론정보대학원 졸업 (언론학석사),(현) 제20대 국회의원,(현) 국회 과학기술정보방송통신위원회 위원장,53160,55.99
25,20200415,2,100134834,마포구을,서울특별시,마포구,1,,더불어민주당,정청래,鄭淸來,남,19650418,54,서울특별시 마포구 월드컵북로30길,75,정당인,221,서강대학교 공공정책대학원 북한통일정책학과 졸업(정치학석사),(전)제17대·19대 국회의원(마포구을선거구),(전)더불어민주당 최고위원,69336,53.75
26,20200415,2,100136878,양천구갑,서울특별시,양천구,1,,더불어민주당,황희,黃熙,남,19670728,52,서울특별시 양천구 목동서로,72,국회의원 (국회 국토교통위원),221,연세대학교 대학원 도시공학과 공학박사,(전)노무현 대통령비서실 청와대 행정관,(현)대통령직속4차위 스마트시티특위 위원,78196,51.85
27,20200415,2,100134903,양천구을,서울특별시,양천구,1,,더불어민주당,이용선,李庸瑄,남,19580212,62,서울특별시 양천구 신정로13길,225,정당인,68,서울대학교 공과대학 토목공학과 졸업,(전)문재인정부 청와대 시민사회수석,(전)민주통합당 공동대표,66759,57.53
28,20200415,2,100137226,강서구갑,서울특별시,강서구,1,,더불어민주당,강선우,姜仙祐,여,19780602,41,서울특별시 강서구 곰달래로,225,정당인,221,"미국 위스콘신 주립대 졸업 (인간발달 및 가족학박사, 2006.9 ~ 2012.5)",(전)미국 사우스다코타주립대 교수,(전)더불어민주당 상근부대변인,63397,55.89
29,20200415,2,100134996,강서구을,서울특별시,강서구,1,,더불어민주당,진성준,陳聲準,남,19670419,52,서울특별시 강서구 공항대로39길,75,정당인,68,전북대학교 법학과 졸업,(전)서울특별시 정무부시장,(전)제19대 국회의원,66684,56.15
30,20200415,2,100137251,강서구병,서울특별시,강서구,1,,더불어민주당,한정애,韓貞愛,여,19650108,55,서울특별시 강서구 공항대로,72,국회의원,221,영국 노팅엄대학교 산업공학 박사(1999.9.~2003.4.),(현)강서구병 국회의원,(전)더불어민주당 정책위원회 수석부의장,64515,59.92
31,20200415,2,100137445,구로구갑,서울특별시,구로구,1,,더불어민주당,이인영,李仁榮,남,19640628,55,서울특별시 구로구 고척로,72,국회의원,221,고려대학교 언론대학원 석사과정 정보통신학과 졸업 (정보통신전공),(현)더불어민주당 원내대표,"(전)국회의원(17대, 19대)",75865,53.92
32,20200415,2,100136636,구로구을,서울특별시,구로구,1,,더불어민주당,윤건영,尹健永,남,19690926,50,서울특별시 구로구 경인로,75,정당인,221,국민대학교 대학원 무역학과 국제경제전공 (경제학 석사),(전)문재인정부 대통령비서실 국정기획상황실장,(전)노무현정부 대통령비서실 정무기획비서관,56065,57.04
33,20200415,2,100137556,금천구,서울특별시,금천구,1,,더불어민주당,최기상,崔基相,남,19691007,50,서울특별시 금천구 독산로10길,75,정당인,68,서울대학교 경영학과 졸업,(현)더불어민주당 정책위원회 부의장,(전)서울중앙지방법원 부장판사,64735,49.63
34,20200415,2,100137236,영등포구갑,서울특별시,영등포구,1,,더불어민주당,김영주,金榮珠,여,19550727,64,서울특별시 영등포구 문래로,72,국회의원,221,서강대학교 경제대학원 졸업(경제학석사),(현)국회의원,(전)고용노동부 장관,72445,56.26
35,20200415,2,100135281,영등포구을,서울특별시,영등포구,1,,더불어민주당,김민석,金民錫,남,19640529,55,서울특별시 영등포구 63로,225,정당인,221,하버드대학교 케네디스쿨 행정학 석사(1994.09~1995.05),(전)제19대 문재인 대통령후보 종합상황본부장,(전)제15·16대 국회의원,47075,50.26
36,20200415,2,100136968,동작구갑,서울특별시,동작구,1,,더불어민주당,김병기,金炳基,남,19610710,58,서울특별시 동작구 알마타길,72,(현)동작구갑 국회의원,68,경희대학교 국민윤리학과 졸업,(전)국가정보원 25년근무,(전)문재인대통령 국정기획자문위원회 위원,70290,55.29
37,20200415,2,100137485,동작구을,서울특별시,동작구,1,,더불어민주당,이수진,李秀眞,여,19691103,50,서울특별시 동작구 사당로17길,75,정당인,68,서울대학교 경제학과 졸업,(전)수원지방법원 부장판사,(전)대법원 재판연구관,61407,52.16
38,20200415,2,100135027,관악구갑,서울특별시,관악구,1,,더불어민주당,유기홍,柳基洪,남,19580611,61,서울특별시 관악구 성현로,75,정당인,68,서울대학교 국사학과 졸업,"(전)제17, 19대 국회의원",(현)더불어민주당 교육특별위원회 위원장,83479,55.92
39,20200415,2,100134875,관악구을,서울특별시,관악구,1,,더불어민주당,정태호,鄭泰浩,남,19630320,57,서울특별시 관악구 난곡로,225,정당인,68,서울대학교 사회복지학과 졸업,(전)문재인대통령 비서실 일자리수석,(전)노무현대통령 비서실 대변인,72531,53.9
40,20200415,2,100137518,서초구갑,서울특별시,서초구,2,,미래통합당,윤희숙,尹喜淑,여,19700207,50,서울특별시 서초구 방배로25길,88,KDI 국제정책대학원 교수,221,콜럼비아대학교 경제학박사(1996.9.~2003.5.),(전)대통령직속 국민경제자문회의 자문위원,(전)KDI 재정·복지정책연구부장,72896,62.6
41,20200415,2,100136886,서초구을,서울특별시,서초구,2,,미래통합당,박성중,朴成重,남,19580801,61,서울특별시 서초구 방배로1길,72,국회의원,221,"성균관대학교 대학원 졸업(도시행정전공, 행정학박사)",(현)미래통합당 서초구을 국회의원,(전)서초구청장,74445,53.66
42,20200415,2,100137336,강남구갑,서울특별시,강남구,2,,미래통합당,태구민,太救民,남,19640624,55,서울특별시 강남구 논현로163길,225,외교정책 전문가,68,평양 국제관계대학 국제관계과 졸업(1980.4.~1984.8.),(전)영국주재 북한 대사관 공사,(전)대한민국 국가안보전략연구원 자문연구위원,60324,58.4
43,20200415,2,100137703,강남구을,서울특별시,강남구,2,,미래통합당,박진,朴振,남,19560916,63,서울특별시 강남구 자곡로,88,석좌교수,221,"영국 옥스퍼드 대학교 졸업(정치학박사,1985.10.~1994.3.)",(전)국회외교통상통일위원장,(전)청와대 공보ㆍ정무 비서관,51762,50.94
44,20200415,2,100137718,강남구병,서울특별시,강남구,2,,미래통합당,유경준,兪京濬,남,19610617,58,서울특별시 강남구 삼성로63길,88,대학교수,221,미국 코넬대학교 노동경제학과(경제학박사)(1991.8~1995.8),(전)KDI 수석이코노미스트,(전)15대 통계청장,70917,65.38
45,20200415,2,100137272,송파구갑,서울특별시,송파구,2,,미래통합당,김웅,金雄,남,19700505,49,서울특별시 송파구 올림픽로,75,정당인,68,서울대학교 사회과학대학 정치학과 졸업,(전)법무연수원 교수,(전)부장검사,58318,51.2
46,20200415,2,100134639,송파구을,서울특별시,송파구,2,,미래통합당,배현진,裵賢鎭,여,19831106,36,서울특별시 송파구 올림픽로,75,정당인,69,북한대학원대학교 북한학과 석사 수료,(전) MBC 뉴스데스크 앵커,(현) 미래통합당 중앙선거대책위원회 대변인,72072,50.46
47,20200415,2,100136643,송파구병,서울특별시,송파구,1,,더불어민주당,남인순,南仁順,여,19581105,61,서울특별시 송파구 위례광장로,72,국회의원,221,성공회대학교 시민사회복지대학원 사회복지학과 졸업(사회복지학석사),(현)송파병 국회의원,(현)더불어민주당 최고위원,78789,52.48
48,20200415,2,100136736,강동구갑,서울특별시,강동구,1,,더불어민주당,진선미,陳善美,여,19670514,52,서울특별시 강동구 양재대로,72,국회의원,68,성균관대학교 법학과 졸업,(전)여성가족부 장관,(현)제20대 국회의원,80361,51.5
49,20200415,2,100135074,강동구을,서울특별시,강동구,1,,더불어민주당,이해식,李海植,남,19631113,56,서울특별시 강동구 명일로,75,정당인,69,서울시립대학교 일반대학원 도시행정학과 박사과정 수료,(전) 서울특별시 강동구청장,(현) 더불어민주당 대변인,59175,54.54
50,20200415,2,100134585,서구동구,부산광역시,서구,2,,미래통합당,안병길,安炳吉,남,19620202,58,부산광역시 동구 홍곡로,225,안병길 원도심미래연구원 원장,221,동아대학교 대학원 졸업(행정학 박사),(전)부산일보 대표이사 사장,(전)한국지방신문협회 회장,63855,56.04
51,20200415,2,100137440,중구영도구,부산광역시,영도구,2,,미래통합당,황보승희,皇甫承希,여,19760805,43,부산광역시 영도구 해안산책길,75,정당인,68,이화여자대학교 영어영문학과 졸업,(전)부산광역시의회의원(6/7대),(전)부산광역시의회 경제문화위원장,47436,51.86
52,20200415,2,100137546,부산진구갑,부산광역시,부산진구,2,,미래통합당,서병수,徐秉洙,남,19520109,68,부산광역시 부산진구 동평로150번길,75,정당인,221,노던일리노이대학교 박사과정 졸업(1983.9.~1987.12. 경제학박사),(전) 부산광역시장,(전) 4선 국회의원,52037,48.51
53,20200415,2,100136537,부산진구을,부산광역시,부산진구,2,,미래통합당,이헌승,李憲昇,남,19630511,56,부산광역시 부산진구 백양대로208번길,75,부산진구을 국회의원,69,고려대학교 사회학과 졸업,"(현) 제19대, 20대 국회의원",(전) 자유한국당 황교안 당대표 비서실장,55754,55.03
54,20200415,2,100137435,동래구,부산광역시,동래구,2,,미래통합당,김희곤,金熙坤,남,19641217,55,부산광역시 동래구 충렬대로107번길,225,정당인,221,연세대학교 행정대학원 졸업(행정학 석사),(전)해양수산부 장관 정책보좌관,(전)청와대 기획조정실 근무,81722,51.85
55,20200415,2,100134853,남구갑,부산광역시,남구,2,,미래통합당,박수영,朴洙瑩,남,19640107,56,부산광역시 남구 수영로,225,한반도선진화재단 대표,221,하버드대학교 졸업(공공정책학 석사)(1994.09.~1996.06.),(전)경기도 행정1부지사,(현)한반도선진화재단 대표,43805,53.57
56,20200415,2,100135331,남구을,부산광역시,남구,1,,더불어민주당,박재호,朴在昊,남,19590213,61,부산광역시 남구 분포로,72,제20대 국회의원,221,중앙대학교 행정대학원 졸업(행정학석사),(현)제20대 국회의원,(전)노무현대통령 비서실 정무2비서관,41005,50.5
57,20200415,2,100134887,북구강서구갑,부산광역시,북구,1,,더불어민주당,전재수,田載秀,남,19710420,48,부산광역시 북구 백양대로1016번길,72,국회의원,221,동국대학교 대학원 정치학과 졸업,(전)청와대 제2부속실장,(현)제20대 국회의원,48733,50.58
58,20200415,2,100137132,해운대구갑,부산광역시,해운대구,2,,미래통합당,하태경,河泰慶,남,19680619,51,부산광역시 해운대구 대천로103번길,75,국회의원,221,중국 길림대학 경제학박사(세계경제 전공)(2000.9.~2004.6.),(전)새로운보수당 책임대표,(현)제20대 국회의원,78971,59.47
59,20200415,2,100134694,해운대구을,부산광역시,해운대구,2,,미래통합당,김미애,金美愛,여,19691006,50,부산광역시 해운대구 선수촌로,85,변호사,68,동아대학교 법학부 졸업,(전)부산지방변호사회 수석부회장,(현)해운대구청 공직자윤리위원회 위원장,53900,52.87
60,20200415,2,100135686,기장군,부산광역시,기장군,2,,미래통합당,정동만,鄭東萬,남,19650718,54,부산광역시 기장군 기장읍 차성동로116번길,225,정당인,221,부산대학교 경영대학원 졸업(경영학석사),(전)제6대 기장군의회의원,(전)제7대 부산광역시의회의원,42634,49.63
61,20200415,2,100135316,사하구갑,부산광역시,사하구,1,,더불어민주당,최인호,崔仁昊,남,19661015,53,부산광역시 사하구 하신번영로,72,국회의원,69,부산대학교 대학원 정치외교학과 정치외교학전공 박사과정 수료,(현)제20대 국회의원,(전)대통령 비서실 국내언론비서관,39875,50
62,20200415,2,100137065,사하구을,부산광역시,사하구,2,,미래통합당,조경태,趙慶泰,남,19680110,52,부산광역시 사하구 다대로,72,국회의원,221,부산대학교 대학원졸업(공학박사),(현)제20대 국회의원,(현)미래통합당 최고위원,59042,58.79
63,20200415,2,100135873,금정구,부산광역시,금정구,2,,미래통합당,백종헌,白宗憲,남,19621223,57,부산광역시 금정구 수림로,77,(주)백산금속 대표이사,221,부산대학교 환경대학원 도시계획학과 졸업,(전)부산광역시의회 제7대의장,(전)자유한국당 금정구 당협위원장,77048,54.19
64,20200415,2,100137828,북구강서구을,부산광역시,강서구,2,,미래통합당,김도읍,金度邑,남,19640706,55,부산광역시 북구 화명신도시로,72,국회의원,68,동아대학교 법학과 졸업,(현)국회의원,(전)부산지검 공판부장 외사부장 검사,76054,52.03
65,20200415,2,100134629,연제구,부산광역시,연제구,2,,미래통합당,이주환,李周桓,남,19670820,52,부산광역시 연제구 종합운동장로12번길,81,서호도시개발 대표이사,69,한국해양대학교 대학원 박사과정 수료,(현)미래통합당 연제구 조직위원장,(현)미래통합당 부산시당 수석대변인,64640,50.95
66,20200415,2,100137475,수영구,부산광역시,수영구,2,,미래통합당,전봉민,田奉珉,남,19721021,47,부산광역시 수영구 연수로315번길,81,기업인,69,동의대학교 대학원 건축공학과 박사과정 수료,(전) 부산시의회 부의장,(현) 미래통합당 부산 수영구 조직위원장,57959,55.93
67,20200415,2,100137461,사상구,부산광역시,사상구,2,,미래통합당,장제원,張済元,남,19670413,53,부산광역시 사상구 백양대로342번길,72,국회의원,221,중앙대학교 신문방송대학원 졸업(언론학석사),(현) 제20대 사상구 국회의원,(전) 국회 예산결산특별위원회 간사,66353,52.03
68,20200415,2,100137777,중구남구,대구광역시,남구,2,,미래통합당,곽상도,郭尙道,남,19591223,60,대구광역시 남구 장전2길,72,국회의원,221,성균관대학교 법학과 법학석사 (공법전공),(전) 대통령비서실 민정수석실 민정수석비서관,(현) 제20대 국회의원 (대구 중구남구/미래통합당),86470,67.49
69,20200415,2,100135951,동구갑,대구광역시,동구,2,,미래통합당,류성걸,柳性杰,남,19570712,62,대구광역시 동구 송라로10길,75,정당인,221,미국 시라큐즈대학교 대학원 경제학 박사과정 졸업(경제학박사)(1987.9-1991.12),(전)제19대 국회의원,(전)기획재정부 제2차관,56444,69.59
70,20200415,2,100137103,동구을,대구광역시,동구,2,,미래통합당,강대식,姜大植,남,19591102,60,대구광역시 동구 금강로16길,75,정당인,221,영남대학교 대학원 경영학과 졸업(경영학박사),(전)동구청장,(전)6대 동구의회(후반기)의장,66461,60.33
71,20200415,2,100136735,서구,대구광역시,서구,2,,미래통합당,김상훈,金相勳,남,19630125,57,대구광역시 서구 통학로,72,국회의원,221,"미국 오리건대학교 행정대학원 졸업(행정학석사, 2004.08.~2006.06.)",(현)제20대 국회의원(대구 서구/미래통합당),(현)미래통합당 정책위원회 부의장,66574,67.43
72,20200415,2,100136490,북구갑,대구광역시,북구,2,,미래통합당,양금희,梁琴喜,여,19611115,58,대구광역시 북구 동북로,75,정당인,68,경북대학교 공과대학 전자공학과 졸업,(전)한국여성유권자연맹 중앙회장,(전)대검찰청 수사심의위원회 위원,52916,49.82
73,20200415,2,100134733,북구을,대구광역시,북구,2,,미래통합당,김승수,金承洙,남,19650705,54,대구광역시 북구 동천로,75,정당인,221,North Carolina State University  행정학 석사 졸업(2002년 가을학기~2004년 봄학기),(전)대구광역시  행정부시장,(전)대통령실 기획관리실 선임행정관,84378,61.68
74,20200415,2,100137499,수성구갑,대구광역시,수성구,2,,미래통합당,주호영,朱豪英,남,19601210,59,대구광역시 수성구 동원로,72,국회의원,221,영남대학교 대학원 법학과 졸업(법학박사),(현)제20대 국회의원(4선),(전)초대 특임장관,92018,59.81
75,20200415,2,100137583,수성구을,대구광역시,수성구,8,,무소속,홍준표,洪準杓,남,19541205,65,대구광역시 수성구 들안로73길,75,정치인,68,고려대학교 법과대학 행정학과 졸업,(전)제19대 대통령선거 자유한국당 후보,(전)자유한국당 대표,40015,38.51
76,20200415,2,100136327,달서구갑,대구광역시,달서구,2,,미래통합당,홍석준,洪碩晙,남,19660517,53,대구광역시 달서구 성지로,88,계명대학교 특임교수,221,서울대학교 행정대학원 행정학과 졸업(행정학전공),(현)계명대학교 특임교수,(전)대구광역시 경제국장,54700,57.61
77,20200415,2,100137151,달서구을,대구광역시,달서구,2,,미래통합당,윤재옥,尹在玉,남,19610910,58,대구광역시 달서구 한실로,72,국회의원,68,경찰대학 법학과 졸업,(현)대구 달서구을 국회의원,(전)경기지방경찰청장,90762,65.36
78,20200415,2,100134785,달서구병,대구광역시,달서구,2,,미래통합당,김용판,金用判,남,19580105,62,대구광역시 달서구 구마로36길,75,정당인,68,영남대학교 상경대학 경제학과 졸업,(전)서울경찰청장,(전)달서경찰서장,46988,55.79
79,20200415,2,100137176,달성군,대구광역시,달성군,2,,미래통합당,추경호,秋慶鎬,남,19600729,59,대구광역시 달성군 화원읍 비슬로539길,72,국회의원,221,"미국 오리건대학교 대학원 졸업 (경제학석사, 1991.9.~1993.3.)",(현)달성군 국회의원,(전)기획재정부 1차관,88846,67.33
80,20200415,2,100134804,중구강화군옹진군,인천광역시,중구,2,,미래통합당,배준영,裵俊英,남,19701021,49,인천광역시 중구 인항로,225,(사)인천경제연구원 이사장,68,연세대학교 정치외교학과 졸업,(전)제20대 국회의원선거 후보 (중구동구강화군옹진군선거구),(전)대한민국 국회 부대변인(2급상당),62484,50.28
81,20200415,2,100136114,동구미추홀구갑,인천광역시,미추홀구,1,,더불어민주당,허종식,許琮植,남,19620208,58,인천광역시 미추홀구 한나루로550번길,75,정당인,68,인하대학교 국어국문학과 졸업,(전)인천광역시 균형발전정무부시장,(현)더불어민주당 동구미추홀구갑지역위원장,63480,48.77
82,20200415,2,100135981,동구미추홀구을,인천광역시,미추홀구,8,,무소속,윤상현,尹相現,남,19621201,57,인천광역시 미추홀구 매소홀로,72,국회의원,221,"미국 조지워싱턴대학교 졸업(정치학 박사, 90.9.~94.5.)",(현)인천 미추홀구을 국회의원,(전)미국 존스홉킨스대학교 국제관계대학원 초빙조교수,46493,40.59
83,20200415,2,100137009,연수구갑,인천광역시,연수구,1,,더불어민주당,박찬대,朴贊大,남,19670510,52,인천광역시 연수구 비류대로,72,국회의원,221,서울대학교 대학원 경영학과 졸업(경영학석사),(현) 국회의원,(현) 더불어민주당 원내대변인,45479,56.87
84,20200415,2,100134866,연수구을,인천광역시,연수구,1,,더불어민주당,정일영,鄭日永,남,19570814,62,인천광역시 연수구 센트럴로,75,정당인,221,영국 리즈대학교 경제학전공 박사과정 졸업(경제학박사 1994. 12 ~ 1997. 1),(전) 인천국제공항공사 사장,(전) 국토해양부 교통정책실장,52806,41.78
85,20200415,2,100136967,남동구갑,인천광역시,남동구,1,,더불어민주당,맹성규,孟聖奎,남,19620516,57,인천광역시 남동구 선수촌로,72,제20대 국회의원,221,한국항공대학교 대학원 졸업(법학박사),(전) 국토교통부 제2차관,(현) 제20대 국회의원(남동구갑),72773,54.38
86,20200415,2,100137460,남동구을,인천광역시,남동구,1,,더불어민주당,윤관석,尹官石,남,19600817,59,인천광역시 남동구 담방로,72,국회의원,68,한양대학교 신문학과 졸업,"(현) 제19, 20대 국회의원(남동구을)",(현) 국회 국토교통위원회 간사,78795,54.57
87,20200415,2,100135262,부평구갑,인천광역시,부평구,1,,더불어민주당,이성만,李成萬,남,19611104,58,인천광역시 부평구 아트센터로,75,정당인,68,연세대학교 물리학과 졸업,(전)인천대 도시행정학과 겸임교수,(현)더불어민주당 부평구갑 지역위원장,77460,56.68
88,20200415,2,100137617,부평구을,인천광역시,부평구,1,,더불어민주당,홍영표,洪永杓,남,19570430,62,인천광역시 부평구 수변로,72,제20대 국회의원,69,동국대학교 대학원 행정학과 박사과정 수료,(전)더불어민주당 원내대표,(전)국회 환경노동위원회 위원장,74264,56.12
89,20200415,2,100136951,계양구갑,인천광역시,계양구,1,,더불어민주당,유동수,柳東秀,남,19610918,58,인천광역시 계양구 장제로663번길,72,국회의원,68,연세대학교 경영학과 졸업,(현)대한민국 국회 정무위원회 더불어민주당 간사,(전)더불어민주당 원내부대표,44469,60.48
90,20200415,2,100137600,계양구을,인천광역시,계양구,1,,더불어민주당,송영길,宋永吉,남,19630321,57,인천광역시 계양구 동양로,72,국회의원,68,연세대학교 상경대학 경영학과 졸업,(전)민선 5기 인천광역시장,"(현)4선 국회의원(제16,17,18,20대)",51821,58.67
91,20200415,2,100134948,서구갑,인천광역시,서구,1,,더불어민주당,김교흥,金敎興,남,19600830,59,인천광역시 서구 청라한울로,225,대한체육회 부회장(생활체육),69,동국대학교 대학원 정치학과 박사과정 수료,(전)인천광역시 정무부시장,(전)국회사무총장(장관급),76072,53.23
92,20200415,2,100137341,서구을,인천광역시,서구,1,,더불어민주당,신동근,申東根,남,19611222,58,인천광역시 서구 봉화로,72,국회의원,69,서울대학교대학원 치의학과 박사과정 수료,(현)제20대 인천서구을 국회의원,(전)인천광역시 정무부시장,83671,61.64
93,20200415,2,100134753,동구남구을,광주광역시,동구,1,,더불어민주당,이병훈,李炳勳,남,19570318,63,광주광역시 동구 동계로,75,정당인,221,전남대학교 일반대학원 행정학과 졸업(행정학박사),(전)문재인대통령후보 광주총괄선대본부장,,61587,72.27
