pdf_id,title,committee_name,conf_date,url
418회-8차-농림축산식품해양수산위원회-2024-11-14,제22대국회 제418회 8차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-11-14,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054367&fileId=0000122897&deviceGubun=P&imsiYn=P
418회-2차-예산결산소위원회-2024-11-08,제22대국회 제418회 2차 예산결산소위원회,예산결산소위원회,2024-11-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054299&fileId=0000122629&deviceGubun=P&imsiYn=P
418회-1차-법안심사소위원회-2024-11-08,제22대국회 제418회 1차 법안심사소위원회,법안심사소위원회,2024-11-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054280&fileId=0000122591&deviceGubun=P&imsiYn=P
418회-8차-예산결산특별위원회-2024-11-08,제22대국회 제418회 8차 예산결산특별위원회,예산결산특별위원회,2024-11-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054306&fileId=0000122643&deviceGubun=P&imsiYn=P
418회-16차-법제사법위원회-2024-11-08,제22대국회 제418회 16차 법제사법위원회,법제사법위원회,2024-11-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054296&fileId=0000122623&deviceGubun=P&imsiYn=P
418회-2차-안건조정위원회-2024-11-08,제22대국회 제418회 2차 안건조정위원회,안건조정위원회,2024-11-08,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054316&fileId=0000122663&deviceGubun=P&imsiYn=P
420회-3차-국토교통위원회-2025-01-16,제22대국회 제420회 3차 국토교통위원회,국토교통위원회,2025-01-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054698&fileId=0000124187&deviceGubun=P&imsiYn=P
420회-1차-12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회-2025-01-16,제22대국회 제420회 1차 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회,2025-01-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054693&fileId=0000124171&deviceGubun=P&imsiYn=P
420회-1차-문화예술법안심사소위원회-2025-01-16,제22대국회 제420회 1차 문화예술법안심사소위원회,문화예술법안심사소위원회,2025-01-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054696&fileId=0000124177&deviceGubun=P&imsiYn=P
419회-2차-법제사법위원회-2024-12-17,제22대국회 제419회 2차 법제사법위원회,법제사법위원회,2024-12-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054608&fileId=0000123729&deviceGubun=P&imsiYn=P
419회-1차-법안심사제1소위원회-2024-12-17,제22대국회 제419회 1차 법안심사제1소위원회,법안심사제1소위원회,2024-12-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054616&fileId=0000123745&deviceGubun=P&imsiYn=P
419회-1차-기획재정위원회-2024-12-17,제22대국회 제419회 1차 기획재정위원회,기획재정위원회,2024-12-17,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054600&fileId=0000123713&deviceGubun=P&imsiYn=P
418회-3차-국회운영위원회-2024-09-25,제22대국회 제418회 3차 국회운영위원회,국회운영위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054134&fileId=0000121699&deviceGubun=P&imsiYn=P
418회-1차-법안심사소위원회-2024-09-25,제22대국회 제418회 1차 법안심사소위원회,법안심사소위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054137&fileId=0000121705&deviceGubun=P&imsiYn=P
418회-1차-정무위원회-2024-09-25,제22대국회 제418회 1차 정무위원회,정무위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054132&fileId=0000121695&deviceGubun=P&imsiYn=P
418회-3차-국방위원회-2024-09-25,제22대국회 제418회 3차 국방위원회,국방위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054117&fileId=0000121646&deviceGubun=P&imsiYn=P
418회-7차-법제사법위원회-2024-09-25,제22대국회 제418회 7차 법제사법위원회,법제사법위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054133&fileId=0000121697&deviceGubun=P&imsiYn=P
418회-1차-국토법안심사소위원회-2024-09-25,제22대국회 제418회 1차 국토법안심사소위원회,국토법안심사소위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054135&fileId=0000121701&deviceGubun=P&imsiYn=P
418회-2차-농림축산식품법안심사소위원회-2024-09-25,제22대국회 제418회 2차 농림축산식품법안심사소위원회,농림축산식품법안심사소위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054131&fileId=0000121693&deviceGubun=P&imsiYn=P
418회-2차-농림축산식품해양수산위원회-2024-09-25,제22대국회 제418회 2차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054127&fileId=0000121685&deviceGubun=P&imsiYn=P
418회-3차-행정안전위원회-2024-09-25,제22대국회 제418회 3차 행정안전위원회,행정안전위원회,2024-09-25,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054126&fileId=0000121683&deviceGubun=P&imsiYn=P
417회-4차-보건복지위원회-2024-08-28,제22대국회 제417회 4차 보건복지위원회,보건복지위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054019&fileId=0000121025&deviceGubun=P&imsiYn=P
417회-1차-해양수산법안심사소위원회-2024-08-28,제22대국회 제417회 1차 해양수산법안심사소위원회,해양수산법안심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054044&fileId=0000121156&deviceGubun=P&imsiYn=P
417회-2차-법안심사제1소위원회-2024-08-28,제22대국회 제417회 2차 법안심사제1소위원회,법안심사제1소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054045&fileId=0000121160&deviceGubun=P&imsiYn=P
417회-1차-법안심사소위원회-2024-08-28,제22대국회 제417회 1차 법안심사소위원회,법안심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054012&fileId=0000121010&deviceGubun=P&imsiYn=P
417회-2차-정무위원회-2024-08-28,제22대국회 제417회 2차 정무위원회,정무위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054039&fileId=0000121146&deviceGubun=P&imsiYn=P
417회-2차-정보위원회-2024-08-28,제22대국회 제417회 2차 정보위원회,정보위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054004&fileId=0000120960&deviceGubun=P&imsiYn=P
417회-1차-체육관광법안심사소위원회-2024-08-28,제22대국회 제417회 1차 체육관광법안심사소위원회,체육관광법안심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053999&fileId=0000120949&deviceGubun=P&imsiYn=P
417회-4차-법제사법위원회-2024-08-28,제22대국회 제417회 4차 법제사법위원회,법제사법위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054029&fileId=0000121073&deviceGubun=P&imsiYn=P
417회-2차-예산결산기금심사소위원회-2024-08-28,제22대국회 제417회 2차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054010&fileId=0000121006&deviceGubun=P&imsiYn=P
417회-9차-과학기술정보방송통신위원회-2024-08-28,제22대국회 제417회 9차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054023&fileId=0000121061&deviceGubun=P&imsiYn=P
417회-3차-환경노동위원회-2024-08-28,제22대국회 제417회 3차 환경노동위원회,환경노동위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054032&fileId=0000121080&deviceGubun=P&imsiYn=P
417회-1차-예산결산특별위원회-2024-08-28,제22대국회 제417회 1차 예산결산특별위원회,예산결산특별위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054020&fileId=0000121055&deviceGubun=P&imsiYn=P
417회-2차-예산결산심사소위원회-2024-08-28,제22대국회 제417회 2차 예산결산심사소위원회,예산결산심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054018&fileId=0000121022&deviceGubun=P&imsiYn=P
417회-1차-예산·결산·기금심사소위원회-2024-08-28,제22대국회 제417회 1차 예산·결산·기금심사소위원회,예산·결산·기금심사소위원회,2024-08-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054021&fileId=0000121057&deviceGubun=P&imsiYn=P
418회-4차-국방위원회-2024-10-15,제22대국회 제418회 4차 국방위원회,국방위원회,2024-10-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054188&fileId=0000122140&deviceGubun=P&imsiYn=P
418회-11차-법제사법위원회-2024-10-15,제22대국회 제418회 11차 법제사법위원회,법제사법위원회,2024-10-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054189&fileId=0000122180&deviceGubun=P&imsiYn=P
418회-6차-교육위원회-2024-10-15,제22대국회 제418회 6차 교육위원회,교육위원회,2024-10-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054211&fileId=0000122285&deviceGubun=P&imsiYn=P
418회-5차-문화체육관광위원회-2024-10-15,제22대국회 제418회 5차 문화체육관광위원회,문화체육관광위원회,2024-10-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054192&fileId=0000122202&deviceGubun=P&imsiYn=P
418회-8차-과학기술정보방송통신위원회-2024-10-15,제22대국회 제418회 8차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-10-15,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054187&fileId=0000122112&deviceGubun=P&imsiYn=P
415회-3차-행정안전위원회-2024-07-02,제22대국회 제415회 3차 행정안전위원회,행정안전위원회,2024-07-02,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053894&fileId=0000119884&deviceGubun=P&imsiYn=P
415회-6차-과학기술정보방송통신위원회-2024-07-02,제22대국회 제415회 6차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-07-02,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053890&fileId=0000119817&deviceGubun=P&imsiYn=P
415회-1차-기획재정위원회-2024-07-02,제22대국회 제415회 1차 기획재정위원회,기획재정위원회,2024-07-02,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053891&fileId=0000119819&deviceGubun=P&imsiYn=P
420회-1차-문화체육관광위원회-2024-12-20,제22대국회 제420회 1차 문화체육관광위원회,문화체육관광위원회,2024-12-20,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054619&fileId=0000123753&deviceGubun=P&imsiYn=P
420회-1차-대법관(마용주)임명동의에관한인사청문특별위원회-2024-12-20,제22대국회 제420회 1차 대법관,대법관,2024-12-20,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054625&fileId=0000123765&deviceGubun=P&imsiYn=P
418회-13차-법제사법위원회-2024-10-21,제22대국회 제418회 13차 법제사법위원회,법제사법위원회,2024-10-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054214&fileId=0000122291&deviceGubun=P&imsiYn=P
418회-5차-기획재정위원회-2024-10-21,제22대국회 제418회 5차 기획재정위원회,기획재정위원회,2024-10-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054212&fileId=0000122287&deviceGubun=P&imsiYn=P
418회-9차-과학기술정보방송통신위원회-2024-10-21,제22대국회 제418회 9차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-10-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054230&fileId=0000122386&deviceGubun=P&imsiYn=P
418회-6차-국토교통위원회-2024-10-16,제22대국회 제418회 6차 국토교통위원회,국토교통위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054186&fileId=0000122110&deviceGubun=P&imsiYn=P
418회-4차-기획재정위원회-2024-10-16,제22대국회 제418회 4차 기획재정위원회,기획재정위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054196&fileId=0000122211&deviceGubun=P&imsiYn=P
418회-5차-보건복지위원회-2024-10-16,제22대국회 제418회 5차 보건복지위원회,보건복지위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054200&fileId=0000122219&deviceGubun=P&imsiYn=P
418회-5차-농림축산식품해양수산위원회-2024-10-16,제22대국회 제418회 5차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054193&fileId=0000122204&deviceGubun=P&imsiYn=P
418회-7차-행정안전위원회-2024-10-16,제22대국회 제418회 7차 행정안전위원회,행정안전위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054191&fileId=0000122200&deviceGubun=P&imsiYn=P
418회-4차-국회운영위원회-2024-10-16,제22대국회 제418회 4차 국회운영위원회,국회운영위원회,2024-10-16,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054190&fileId=0000122198&deviceGubun=P&imsiYn=P
416회-3차-환경노동위원회-2024-07-24,제22대국회 제416회 3차 환경노동위원회,환경노동위원회,2024-07-24,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053931&fileId=0000120256&deviceGubun=P&imsiYn=P
416회-3차-정무위원회-2024-07-24,제22대국회 제416회 3차 정무위원회,정무위원회,2024-07-24,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053937&fileId=0000120331&deviceGubun=P&imsiYn=P
416회-2차-교육위원회-2024-07-24,제22대국회 제416회 2차 교육위원회,교육위원회,2024-07-24,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053942&fileId=0000120342&deviceGubun=P&imsiYn=P
416회-4차-법제사법위원회-2024-07-24,제22대국회 제416회 4차 법제사법위원회,법제사법위원회,2024-07-24,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053941&fileId=0000120340&deviceGubun=P&imsiYn=P
420회-3차-법안심사제1소위원회-2025-01-10,제22대국회 제420회 3차 법안심사제1소위원회,법안심사제1소위원회,2025-01-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054678&fileId=0000124074&deviceGubun=P&imsiYn=P
420회-3차-법제사법위원회-2025-01-10,제22대국회 제420회 3차 법제사법위원회,법제사법위원회,2025-01-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054679&fileId=0000124089&deviceGubun=P&imsiYn=P
420회-2차-문화체육관광위원회-2025-01-10,제22대국회 제420회 2차 문화체육관광위원회,문화체육관광위원회,2025-01-10,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054682&fileId=0000124107&deviceGubun=P&imsiYn=P
416회-2차-산업통상자원중소벤처기업위원회-2024-07-29,제22대국회 제416회 2차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-07-29,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053947&fileId=0000120404&deviceGubun=P&imsiYn=P
416회-1차-정보위원회-2024-07-29,제22대국회 제416회 1차 정보위원회,정보위원회,2024-07-29,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053948&fileId=0000120406&deviceGubun=P&imsiYn=P
416회-5차-과학기술정보방송통신위원회-2024-07-29,제22대국회 제416회 5차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-07-29,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053949&fileId=0000120409&deviceGubun=P&imsiYn=P
418회-13차-교육위원회-2024-11-28,제22대국회 제418회 13차 교육위원회,교육위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054468&fileId=0000123223&deviceGubun=P&imsiYn=P
418회-4차-예산결산기금심사소위원회-2024-11-28,제22대국회 제418회 4차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054485&fileId=0000123281&deviceGubun=P&imsiYn=P
418회-6차-외교통일위원회-2024-11-28,제22대국회 제418회 6차 외교통일위원회,외교통일위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054480&fileId=0000123271&deviceGubun=P&imsiYn=P
418회-10차-산업통상자원중소벤처기업위원회-2024-11-28,제22대국회 제418회 10차 산업통상자원중소벤처기업위원회,산업통상자원중소벤처기업위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054457&fileId=0000123201&deviceGubun=P&imsiYn=P
418회-1차-법안심사제2소위원회-2024-11-28,제22대국회 제418회 1차 법안심사제2소위원회,법안심사제2소위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054499&fileId=0000123313&deviceGubun=P&imsiYn=P
418회-7차-국방위원회-2024-11-28,제22대국회 제418회 7차 국방위원회,국방위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054488&fileId=0000123288&deviceGubun=P&imsiYn=P
418회-9차-예산안등조정소위원회-2024-11-28,제22대국회 제418회 9차 예산안등조정소위원회,예산안등조정소위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054486&fileId=0000123284&deviceGubun=P&imsiYn=P
418회-13차-행정안전위원회-2024-11-28,제22대국회 제418회 13차 행정안전위원회,행정안전위원회,2024-11-28,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054455&fileId=0000123197&deviceGubun=P&imsiYn=P
419회-1차-과학기술정보방송통신위원회-2024-12-13,제22대국회 제419회 1차 과학기술정보방송통신위원회,과학기술정보방송통신위원회,2024-12-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054594&fileId=0000123634&deviceGubun=P&imsiYn=P
419회-1차-행정안전위원회-2024-12-13,제22대국회 제419회 1차 행정안전위원회,행정안전위원회,2024-12-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054595&fileId=0000123636&deviceGubun=P&imsiYn=P
419회-1차-농림축산식품해양수산위원회-2024-12-13,제22대국회 제419회 1차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-12-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054586&fileId=0000123596&deviceGubun=P&imsiYn=P
418회-8차-예산안등조정소위원회-2024-11-27,제22대국회 제418회 8차 예산안등조정소위원회,예산안등조정소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054475&fileId=0000123255&deviceGubun=P&imsiYn=P
418회-4차-법안심사제1소위원회-2024-11-27,제22대국회 제418회 4차 법안심사제1소위원회,법안심사제1소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054474&fileId=0000123236&deviceGubun=P&imsiYn=P
418회-2차-법안심사소위원회-2024-11-27,제22대국회 제418회 2차 법안심사소위원회,법안심사소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054483&fileId=0000123277&deviceGubun=P&imsiYn=P
418회-4차-정보통신방송법안심사소위원회-2024-11-27,제22대국회 제418회 4차 정보통신방송법안심사소위원회,정보통신방송법안심사소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054476&fileId=0000123262&deviceGubun=P&imsiYn=P
418회-1차-경제재정소위원회-2024-11-27,제22대국회 제418회 1차 경제재정소위원회,경제재정소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054482&fileId=0000123275&deviceGubun=P&imsiYn=P
418회-4차-국토법안심사소위원회-2024-11-27,제22대국회 제418회 4차 국토법안심사소위원회,국토법안심사소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054493&fileId=0000123301&deviceGubun=P&imsiYn=P
418회-4차-법률안심사소위원회-2024-11-27,제22대국회 제418회 4차 법률안심사소위원회,법률안심사소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054444&fileId=0000123141&deviceGubun=P&imsiYn=P
418회-1차-초·중등교육법일부개정법률안에대한안건조정위원회-2024-11-27,제22대국회 제418회 1차 초·중등교육법일부개정법률안에대한안건조정위원회,초·중등교육법일부개정법률안에대한안건조정위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054479&fileId=0000123269&deviceGubun=P&imsiYn=P
418회-4차-과학기술원자력법안심사소위원회-2024-11-27,제22대국회 제418회 4차 과학기술원자력법안심사소위원회,과학기술원자력법안심사소위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054487&fileId=0000123286&deviceGubun=P&imsiYn=P
418회-17차-법제사법위원회-2024-11-27,제22대국회 제418회 17차 법제사법위원회,법제사법위원회,2024-11-27,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054469&fileId=0000123225&deviceGubun=P&imsiYn=P
418회-6차-보건복지위원회-2024-10-23,제22대국회 제418회 6차 보건복지위원회,보건복지위원회,2024-10-23,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054222&fileId=0000122367&deviceGubun=P&imsiYn=P
418회-8차-행정안전위원회-2024-10-23,제22대국회 제418회 8차 행정안전위원회,행정안전위원회,2024-10-23,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054223&fileId=0000122369&deviceGubun=P&imsiYn=P
415회-2차-국회운영위원회-2024-06-21,제22대국회 제415회 2차 국회운영위원회,국회운영위원회,2024-06-21,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=053871&fileId=0000119636&deviceGubun=P&imsiYn=P
418회-2차-환경노동위원회-2024-09-12,제22대국회 제418회 2차 환경노동위원회,환경노동위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054096&fileId=0000121392&deviceGubun=P&imsiYn=P
418회-1차-농림축산식품법안심사소위원회-2024-09-12,제22대국회 제418회 1차 농림축산식품법안심사소위원회,농림축산식품법안심사소위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054097&fileId=0000121394&deviceGubun=P&imsiYn=P
418회-4차-결산심사소위원회-2024-09-12,제22대국회 제418회 4차 결산심사소위원회,결산심사소위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054105&fileId=0000121520&deviceGubun=P&imsiYn=P
418회-1차-기획재정위원회-2024-09-12,제22대국회 제418회 1차 기획재정위원회,기획재정위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054094&fileId=0000121387&deviceGubun=P&imsiYn=P
418회-2차-고용노동법안심사소위원회-2024-09-12,제22대국회 제418회 2차 고용노동법안심사소위원회,고용노동법안심사소위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054098&fileId=0000121396&deviceGubun=P&imsiYn=P
418회-1차-예산결산심사소위원회-2024-09-12,제22대국회 제418회 1차 예산결산심사소위원회,예산결산심사소위원회,2024-09-12,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054092&fileId=0000121383&deviceGubun=P&imsiYn=P
420회-1차-정보통신방송법안심사소위원회-2024-12-26,제22대국회 제420회 1차 정보통신방송법안심사소위원회,정보통신방송법안심사소위원회,2024-12-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054647&fileId=0000123814&deviceGubun=P&imsiYn=P
420회-2차-농림축산식품해양수산위원회-2024-12-26,제22대국회 제420회 2차 농림축산식품해양수산위원회,농림축산식품해양수산위원회,2024-12-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054642&fileId=0000123801&deviceGubun=P&imsiYn=P
420회-1차-산업통상자원특허소위원회-2024-12-26,제22대국회 제420회 1차 산업통상자원특허소위원회,산업통상자원특허소위원회,2024-12-26,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054646&fileId=0000123812&deviceGubun=P&imsiYn=P
418회-3차-예산결산기금심사소위원회-2024-11-13,제22대국회 제418회 3차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054359&fileId=0000122821&deviceGubun=P&imsiYn=P
418회-1차-예산결산기금심사소위원회-2024-11-13,제22대국회 제418회 1차 예산결산기금심사소위원회,예산결산기금심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054376&fileId=0000122943&deviceGubun=P&imsiYn=P
418회-3차-예산결산심사소위원회-2024-11-13,제22대국회 제418회 3차 예산결산심사소위원회,예산결산심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054346&fileId=0000122761&deviceGubun=P&imsiYn=P
418회-5차-외교통일위원회-2024-11-13,제22대국회 제418회 5차 외교통일위원회,외교통일위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054328&fileId=0000122697&deviceGubun=P&imsiYn=P
418회-10차-국토교통위원회-2024-11-13,제22대국회 제418회 10차 국토교통위원회,국토교통위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054329&fileId=0000122699&deviceGubun=P&imsiYn=P
418회-3차-예산·결산·기금심사소위원회-2024-11-13,제22대국회 제418회 3차 예산·결산·기금심사소위원회,예산·결산·기금심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054363&fileId=0000122829&deviceGubun=P&imsiYn=P
418회-2차-예산결산심사소위원회-2024-11-13,제22대국회 제418회 2차 예산결산심사소위원회,예산결산심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054365&fileId=0000122893&deviceGubun=P&imsiYn=P
418회-11차-예산결산특별위원회-2024-11-13,제22대국회 제418회 11차 예산결산특별위원회,예산결산특별위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054325&fileId=0000122691&deviceGubun=P&imsiYn=P
418회-1차-예산결산심사소위원회-2024-11-13,제22대국회 제418회 1차 예산결산심사소위원회,예산결산심사소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054347&fileId=0000122763&deviceGubun=P&imsiYn=P
418회-7차-기획재정위원회-2024-11-13,제22대국회 제418회 7차 기획재정위원회,기획재정위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054348&fileId=0000122765&deviceGubun=P&imsiYn=P
418회-4차-법안심사제1소위원회-2024-11-13,제22대국회 제418회 4차 법안심사제1소위원회,법안심사제1소위원회,2024-11-13,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054310&fileId=0000122651&deviceGubun=P&imsiYn=P
418회-3차-기획재정위원회-2024-10-11,제22대국회 제418회 3차 기획재정위원회,기획재정위원회,2024-10-11,http://likms.assembly.go.kr/record/mhs-10-040-0040.do?conferNum=054181&fileId=0000122073&deviceGubun=P&imsiYn=P
